colony.label,r,cs,toa,line,experiment,time.point,treatment,Cluster,colony,strain
C.I.pre.minus_21_2,3125.2307191462355,42651.35501293053,49.58754523629655,C,I,pre,minus,Untreated,21,C_minus_21
C.I.pre.minus_22_2,4523.649280537389,65778.72027772553,49.017571345931024,C,I,pre,minus,Untreated,22,C_minus_22
C.I.pre.minus_23_2,4031.94097188338,54010.46194233377,49.28755897820943,C,I,pre,minus,Untreated,23,C_minus_23
C.I.pre.minus_24_2,4015.3249254647644,59566.525220805124,47.307649674834416,C,I,pre,minus,Untreated,24,C_minus_24
C.I.pre.minus_25_2,4474.014120234442,59331.93848424324,49.21756218465577,C,I,pre,minus,Untreated,25,C_minus_25
C.I.pre.minus_27_2,4859.788680795751,69171.55081191889,47.46764234581421,C,I,pre,minus,Untreated,27,C_minus_27
C.I.pre.minus_29_2,5357.039289166544,70107.27461091214,49.34755622982685,C,I,pre,minus,Untreated,29,C_minus_29
C.I.pre.minus_30_2,3422.882400088549,44629.544912034034,50.22751592021576,C,I,pre,minus,Untreated,30,C_minus_30
C.I.pre.minus_31_2,4787.942789861318,64033.691041246835,48.91757592656865,C,I,pre,minus,Untreated,31,C_minus_31
C.I.pre.minus_32_2,5523.673377343211,70023.53009893453,50.837487978326244,C,I,pre,minus,Untreated,32,C_minus_32
C.I.pre.minus_33_2,5539.6896747573755,72730.18440121363,49.31755760401815,C,I,pre,minus,Untreated,33,C_minus_33
C.I.pre.minus_34_2,5164.414697826489,70181.55957191232,49.75753744921259,C,I,pre,minus,Untreated,34,C_minus_34
C.I.pre.minus_35_2,2404.2809508101436,31940.815311479306,48.89757684269617,C,I,pre,minus,Untreated,35,C_minus_35
C.I.pre.minus_36_2,3140.9045204077856,43494.70457431967,49.28755897820943,C,I,pre,minus,Untreated,36,C_minus_36
C.I.pre.minus_37_2,4808.010991887544,62968.738950492036,49.967527829873575,C,I,pre,minus,Untreated,37,C_minus_37
C.I.pre.minus_38_2,2852.426056363895,36630.55254830057,49.88753149438368,C,I,pre,minus,Untreated,38,C_minus_38
C.I.pre.minus_39_2,5537.541522814039,77935.48333551832,48.457596997501724,C,I,pre,minus,Untreated,39,C_minus_39
C.I.pre.minus_40_2,4814.695645501681,66972.38422043127,48.52759379105538,C,I,pre,minus,Untreated,40,C_minus_40
C.I.pre.minus_41_2,3992.4117966388862,53195.47420245608,49.127566307229635,C,I,pre,minus,Untreated,41,C_minus_41
C.I.pre.minus_42_2,4137.708057037992,52804.07198070586,50.57749988798406,C,I,pre,minus,Untreated,42,C_minus_42
C.I.pre.minus_43_2,5264.431845369376,74427.8826442572,49.07756859754845,C,I,pre,minus,Untreated,43,C_minus_43
C.I.pre.minus_44_2,4172.916087879911,58888.73919099951,48.75758325558885,C,I,pre,minus,Untreated,44,C_minus_44
C.I.pre.minus_45_2,3807.380855465633,57518.837070068505,48.347602036203114,C,I,pre,minus,Untreated,45,C_minus_45
D.I.pre.minus_4_2,3657.3348469162866,51625.16833606587,48.97757317818607,D,I,pre,minus,Untreated,4,D_minus_4
D.I.pre.minus_5_2,5939.857807782534,86241.44986740884,47.66763318453896,D,I,pre,minus,Untreated,5,D_minus_5
D.I.pre.minus_6_2,5778.877968087939,84284.6019691855,47.66763318453896,D,I,pre,minus,Untreated,6,D_minus_6
D.I.pre.minus_8_2,5043.1934144289435,68910.01258871196,49.16756447497458,D,I,pre,minus,Untreated,8,D_minus_8
D.I.pre.minus_9_2,6436.300484167044,85629.37046003253,49.69754019759517,D,I,pre,minus,Untreated,9,D_minus_9
D.I.pre.minus_10_2,3701.74807328062,51024.53671244585,49.40755348144428,D,I,pre,minus,Untreated,10,D_minus_10
D.I.pre.minus_12_2,6210.852240322401,89009.38175544984,48.707585545907655,D,I,pre,minus,Untreated,12,D_minus_12
D.I.pre.minus_13_2,5973.19830941113,80441.04600766438,49.73753836534012,D,I,pre,minus,Untreated,13,D_minus_13
D.I.pre.minus_14_2,4937.6820539417595,67455.76947552082,49.16756447497458,D,I,pre,minus,Untreated,14,D_minus_14
D.I.pre.minus_15_2,5702.75947532658,75847.11737557095,49.8675324105112,D,I,pre,minus,Untreated,15,D_minus_15
D.I.pre.minus_16_2,4016.553672660576,54616.280595691234,49.507548900806654,D,I,pre,minus,Untreated,16,D_minus_16
D.I.pre.minus_17_2,6299.013186870872,87042.14748973715,49.08756813948468,D,I,pre,minus,Untreated,17,D_minus_17
D.I.pre.minus_18_2,4303.12891804237,55300.32970887243,51.12747469447713,D,I,pre,minus,Untreated,18,D_minus_18
D.I.pre.minus_19_2,4507.390124452387,64651.58137373791,48.02761669424351,D,I,pre,minus,Untreated,19,D_minus_19
D.I.pre.minus_20_2,5062.900168018296,69743.72497604552,50.057523707299715,D,I,pre,minus,Untreated,20,D_minus_20
D.I.pre.minus_22_2,4753.231971030609,59737.93290261983,50.857487062198715,D,I,pre,minus,Untreated,22,D_minus_22
D.I.pre.minus_24_2,5608.066043491299,84647.41635378286,47.897622649072424,D,I,pre,minus,Untreated,24,D_minus_24
D.I.pre.minus_25_2,5772.697437157568,88144.62672983194,46.76767441027759,D,I,pre,minus,Untreated,25,D_minus_25
D.I.pre.minus_26_2,5253.863506317638,80792.42760933487,47.00766341674729,D,I,pre,minus,Untreated,26,D_minus_26
D.I.pre.minus_27_2,4485.934127405997,61805.46049854632,49.34755622982685,D,I,pre,minus,Untreated,27,D_minus_27
D.I.pre.minus_29_2,5443.416441903274,77109.94800394932,49.74753790727635,D,I,pre,minus,Untreated,29,D_minus_29
D.I.pre.minus_30_2,5322.17464918032,79854.08958870529,48.96757363624984,D,I,pre,minus,Untreated,30,D_minus_30
D.I.pre.minus_31_2,4293.831017169122,59188.94102288197,49.69754019759517,D,I,pre,minus,Untreated,31,D_minus_31
E.I.pre.minus_2_2,2832.985381266988,38510.228511528214,49.98752691374606,E,I,pre,minus,Untreated,2,E_minus_2
E.I.pre.minus_3_2,2470.0881903934296,33573.02616772044,49.06756905561221,E,I,pre,minus,Untreated,3,E_minus_3
E.I.pre.minus_4_2,2224.4052558553535,34596.13719716054,47.00766341674729,E,I,pre,minus,Untreated,4,E_minus_4
E.I.pre.minus_5_2,3779.8044921129504,49977.703863227376,49.67754111372269,E,I,pre,minus,Untreated,5,E_minus_5
E.I.pre.minus_7_2,3242.2671366131976,39746.22159474941,51.117475152540884,E,I,pre,minus,Untreated,7,E_minus_7
E.I.pre.minus_8_2,2888.8784133813942,43165.80727958209,46.53768494574413,E,I,pre,minus,Untreated,8,E_minus_8
E.I.pre.minus_9_2,3612.870266789847,46163.42604942192,50.507503094430405,E,I,pre,minus,Untreated,9,E_minus_9
E.I.pre.minus_10_2,3872.2565752411933,51253.79255010163,49.69754019759517,E,I,pre,minus,Untreated,10,E_minus_10
E.I.pre.minus_11_2,3838.780906837934,54837.52215225993,48.95757409431359,E,I,pre,minus,Untreated,11,E_minus_11
E.I.pre.minus_12_2,4045.622652664,57401.62182249011,49.037570429803495,E,I,pre,minus,Untreated,12,E_minus_12
E.I.pre.minus_13_2,3675.100469121897,50368.97323833177,49.40755348144428,E,I,pre,minus,Untreated,13,E_minus_13
E.I.pre.minus_15_2,2966.121604213465,35468.65834759939,52.17742659778205,E,I,pre,minus,Untreated,15,E_minus_15
E.I.pre.minus_16_2,3521.30559543508,42341.40939480055,51.997434842929785,E,I,pre,minus,Untreated,16,E_minus_16
E.I.pre.minus_17_2,2501.5828961056914,34268.88458543375,49.33755668789062,E,I,pre,minus,Untreated,17,E_minus_17
E.I.pre.minus_19_2,2290.5628394136597,32143.993501849898,49.17756401691082,E,I,pre,minus,Untreated,19,E_minus_19
E.I.pre.minus_20_2,4415.724977182772,67264.04383888534,47.307649674834416,E,I,pre,minus,Untreated,20,E_minus_20
E.I.pre.minus_21_2,4255.939387808596,71622.72918776466,43.57782053261784,E,I,pre,minus,Untreated,21,E_minus_21
E.I.pre.minus_23_2,2884.793057930252,41408.98727265334,48.62758921041775,E,I,pre,minus,Untreated,23,E_minus_23
E.I.pre.minus_25_2,2422.307489493092,29066.994345465384,52.117429346164634,E,I,pre,minus,Untreated,25,E_minus_25
E.I.pre.minus_27_2,3209.111596797941,38956.71437748014,51.88743988163117,E,I,pre,minus,Untreated,27,E_minus_27
E.I.pre.minus_29_2,4277.780422317256,65805.41284038217,46.27769685540195,E,I,pre,minus,Untreated,29,E_minus_29
E.I.pre.minus_30_2,3269.482974193143,42028.45436742806,51.1474737783496,E,I,pre,minus,Untreated,30,E_minus_30
E.I.pre.minus_31_2,3456.6962843379406,40192.2235822498,52.41741560425175,E,I,pre,minus,Untreated,31,E_minus_31
E.I.pre.minus_32_2,4193.938477239892,66494.28808562094,45.077751823053454,E,I,pre,minus,Untreated,32,E_minus_32
E.I.pre.minus_33_2,3593.668563309554,44230.635627861055,51.987435300993546,E,I,pre,minus,Untreated,33,E_minus_33
E.I.pre.minus_34_2,2892.069162164642,38257.411450325766,49.95752828793734,E,I,pre,minus,Untreated,34,E_minus_34
E.I.pre.minus_35_2,2818.874272949768,41672.36933510082,46.75767486834136,E,I,pre,minus,Untreated,35,E_minus_35
E.I.pre.minus_36_2,3152.003678249785,41214.79531209772,51.00748019124227,E,I,pre,minus,Untreated,36,E_minus_36
E.I.pre.minus_37_2,3527.6097780412174,62655.87476922263,42.11788740992717,E,I,pre,minus,Untreated,37,E_minus_37
E.I.pre.minus_38_2,3146.520110229309,41340.727916501,50.75749164283634,E,I,pre,minus,Untreated,38,E_minus_38
E.I.pre.minus_39_2,3969.1443391779712,59825.093704857856,47.437643720005504,E,I,pre,minus,Untreated,39,E_minus_39
E.I.pre.minus_40_2,2166.368618782221,33722.59811084976,46.7976730360863,E,I,pre,minus,Untreated,40,E_minus_40
E.I.pre.minus_43_2,3697.2726549474105,52785.220566395896,48.99757226205855,E,I,pre,minus,Untreated,43,E_minus_43
E.I.pre.minus_44_2,2723.907706868315,46216.3174416203,44.127795339110904,E,I,pre,minus,Untreated,44,E_minus_44
E.I.pre.minus_45_2,2714.283566405684,35208.05967891766,51.05747790092346,E,I,pre,minus,Untreated,45,E_minus_45
E.I.pre.minus_47_2,2283.1428614905312,28747.42451024803,51.3074664493294,E,I,pre,minus,Untreated,47,E_minus_47
E.I.pre.minus_48_2,3808.3767959843663,50384.64197735783,50.45750538474922,E,I,pre,minus,Untreated,48,E_minus_48
E.I.pre.minus_49_2,2111.3102707683006,25836.413277138287,51.25746873964821,E,I,pre,minus,Untreated,49,E_minus_49
E.I.pre.minus_50_2,2768.1328919126026,40706.44118836821,47.3576473845156,E,I,pre,minus,Untreated,50,E_minus_50
E.I.pre.minus_51_2,2455.3714646626568,38418.88411271773,46.57768311348908,E,I,pre,minus,Untreated,51,E_minus_51
E.I.pre.minus_52_2,1659.5234914014063,27023.56431002539,46.25769777152948,E,I,pre,minus,Untreated,52,E_minus_52
E.I.pre.minus_54_2,3415.323679150263,47845.80931291101,48.447597455565486,E,I,pre,minus,Untreated,54,E_minus_54
E.I.pre.minus_55_2,2944.348151818105,49857.65762902427,44.75776648109386,E,I,pre,minus,Untreated,55,E_minus_55
E.I.pre.minus_56_2,3633.081494419632,55731.89210478304,47.73762997809263,E,I,pre,minus,Untreated,56,E_minus_56
E.I.pre.minus_57_2,3272.3137254957974,48342.26327575024,48.17760982328707,E,I,pre,minus,Untreated,57,E_minus_57
E.I.pre.minus_58_2,2709.021792000817,38282.678695529496,49.13756584916587,E,I,pre,minus,Untreated,58,E_minus_58
E.I.pre.minus_59_2,2387.2367272777074,35384.180958947625,47.18765517159956,E,I,pre,minus,Untreated,59,E_minus_59
E.I.pre.minus_60_2,3200.659899746096,45576.98814046765,48.73758417171637,E,I,pre,minus,Untreated,60,E_minus_60
E.I.pre.minus_61_2,3488.70809394681,51482.81401934929,48.57759150073657,E,I,pre,minus,Untreated,61,E_minus_61
E.I.pre.minus_63_2,3591.224252533512,58535.095838547226,46.077706016677205,E,I,pre,minus,Untreated,63,E_minus_63
E.I.pre.minus_64_2,3313.9192045601276,45424.848876459895,49.267559894336955,E,I,pre,minus,Untreated,64,E_minus_64
E.I.pre.minus_65_2,3866.463302282197,58937.73302220379,47.26765150708946,E,I,pre,minus,Untreated,65,E_minus_65
E.I.pre.minus_66_2,2328.719340227444,36923.27738919567,45.85771609407998,E,I,pre,minus,Untreated,66,E_minus_66
F.I.pre.minus_4_2,4868.727691474576,72968.92760252689,47.077660210300955,F,I,pre,minus,Untreated,4,F_minus_4
F.I.pre.minus_5_2,4762.414362385492,75702.62682447796,45.73772159084513,F,I,pre,minus,Untreated,5,F_minus_5
F.I.pre.minus_7_2,3133.047919723575,52453.482660817266,44.477779306879214,F,I,pre,minus,Untreated,7,F_minus_7
F.I.pre.minus_8_2,3823.293746377108,52522.16690913973,48.947574552377354,F,I,pre,minus,Untreated,8,F_minus_8
F.I.pre.minus_9_2,2380.5580768865366,37153.94837494037,46.15770235216711,F,I,pre,minus,Untreated,9,F_minus_9
F.I.pre.minus_10_2,2920.0914882677116,44763.7233150614,46.69767761672393,F,I,pre,minus,Untreated,10,F_minus_10
F.I.pre.minus_11_2,4622.287541184854,81365.01578585668,43.18783839710458,F,I,pre,minus,Untreated,11,F_minus_11
F.I.pre.minus_12_2,4596.566291773304,68115.68971943503,47.3576473845156,F,I,pre,minus,Untreated,12,F_minus_12
F.I.pre.minus_13_2,2778.884282758146,41724.37405277632,46.967665249002344,F,I,pre,minus,Untreated,13,F_minus_13
F.I.pre.minus_15_2,4115.79094221193,62421.50476142407,47.197654713535805,F,I,pre,minus,Untreated,15,F_minus_15
F.I.pre.minus_16_2,3335.6369147849928,45976.355963195936,48.84757913301498,F,I,pre,minus,Untreated,16,F_minus_16
F.I.pre.minus_17_2,3743.939086440903,55107.649994816245,48.22760753296826,F,I,pre,minus,Untreated,17,F_minus_17
F.I.pre.minus_19_2,4822.284763800016,76465.638621824,46.38769181670057,F,I,pre,minus,Untreated,19,F_minus_19
F.I.pre.minus_20_2,2339.7215122059347,32400.316147332385,48.477596081374195,F,I,pre,minus,Untreated,20,F_minus_20
F.I.pre.minus_21_2,2722.598338896163,38940.6049580058,47.48764142968669,F,I,pre,minus,Untreated,21,F_minus_21
F.I.pre.minus_22_2,2790.753124896749,42229.23886903457,46.03770784893225,F,I,pre,minus,Untreated,22,F_minus_22
F.I.pre.minus_24_2,3112.0629205898285,47032.215289264204,46.42768998444552,F,I,pre,minus,Untreated,24,F_minus_24
F.I.pre.minus_25_2,1147.131625613804,18939.45660566397,44.98775594562733,F,I,pre,minus,Untreated,25,F_minus_25
F.I.pre.minus_26_2,4279.557544751791,61129.58110194988,48.41759882975677,F,I,pre,minus,Untreated,26,F_minus_26
F.I.pre.minus_27_2,2379.1502991082675,41206.691971598746,42.59786542286657,F,I,pre,minus,Untreated,27,F_minus_27
F.I.pre.minus_28_2,1663.7823393489036,25488.28438803175,47.47764188775046,F,I,pre,minus,Untreated,28,F_minus_28
F.I.pre.minus_29_2,3210.5406797697087,41150.65624872897,50.277513629896944,F,I,pre,minus,Untreated,29,F_minus_29
F.I.pre.minus_31_2,2807.0061174442035,40973.54214195559,48.22760753296826,F,I,pre,minus,Untreated,31,F_minus_31
F.I.pre.minus_32_2,3643.714327024372,52874.61421786453,47.98761852649856,F,I,pre,minus,Untreated,32,F_minus_32
F.I.pre.minus_35_2,2811.374925476775,45162.128909085935,45.77771975859008,F,I,pre,minus,Untreated,35,F_minus_35
F.I.pre.minus_36_2,2797.9904899483327,43201.78708371248,47.547638681304115,F,I,pre,minus,Untreated,36,F_minus_36
F.I.pre.minus_37_2,2943.86685848028,52084.156047431614,43.16783931323211,F,I,pre,minus,Untreated,37,F_minus_37
F.I.pre.minus_38_2,2368.7345579026005,37182.36407579853,47.55763822324035,F,I,pre,minus,Untreated,38,F_minus_38
F.I.pre.minus_39_2,2407.8845081740074,33908.43692879968,49.45755119112547,F,I,pre,minus,Untreated,39,F_minus_39
F.I.pre.minus_42_2,3362.744915793207,56957.89894460492,46.17770143603958,F,I,pre,minus,Untreated,42,F_minus_42
F.I.pre.minus_43_2,2515.899176497777,41853.20844494798,45.86771563601622,F,I,pre,minus,Untreated,43,F_minus_43
F.I.pre.minus_44_2,1916.7594088121728,25519.181768862774,51.07747698479594,F,I,pre,minus,Untreated,44,F_minus_44
G.I.pre.minus_8_2,3138.831476601008,47967.22503365752,47.14291158536586,G,I,pre,minus,Untreated,8,G_minus_8
G.I.pre.minus_9_2,3389.257337466877,54679.6958294471,45.383155487804885,G,I,pre,minus,Untreated,9,G_minus_9
G.I.pre.minus_10_2,2198.524451681518,37190.317123538516,42.58354351441242,G,I,pre,minus,Untreated,10,G_minus_10
G.I.pre.minus_11_2,1617.847061563594,24573.499252765047,45.63312084257206,G,I,pre,minus,Untreated,11,G_minus_11
G.I.pre.minus_12_2,2213.709422459238,31976.644144962484,47.07292128603105,G,I,pre,minus,Untreated,12,G_minus_12
G.I.pre.minus_14_2,2564.411373912378,38921.733812130915,46.632982261640805,G,I,pre,minus,Untreated,14,G_minus_14
G.I.pre.minus_15_2,4092.5052054816088,59188.71613970383,47.5028616962306,G,I,pre,minus,Untreated,15,G_minus_15
G.I.pre.minus_17_2,3383.435644598135,52926.482565330254,46.7129711751663,G,I,pre,minus,Untreated,17,G_minus_17
G.I.pre.minus_18_2,2255.133598933702,33705.8381601666,46.26303353658537,G,I,pre,minus,Untreated,18,G_minus_18
G.I.pre.minus_19_2,3367.2992468795433,47857.53548101861,48.19276607538803,G,I,pre,minus,Untreated,19,G_minus_19
G.I.pre.minus_20_2,2457.83194596128,37683.16068188513,45.86308896895788,G,I,pre,minus,Untreated,20,G_minus_20
G.I.pre.minus_21_2,2998.736140921097,45642.259260571074,45.67311529933482,G,I,pre,minus,Untreated,21,G_minus_21
G.I.pre.minus_22_2,2038.100744964646,31086.746956975665,45.41315133037694,G,I,pre,minus,Untreated,22,G_minus_22
G.I.pre.minus_23_2,2821.0170720225187,39181.86812707353,48.34274528824834,G,I,pre,minus,Untreated,23,G_minus_23
G.I.pre.minus_24_2,4343.54999620473,71326.0457173524,44.893223392461195,G,I,pre,minus,Untreated,24,G_minus_24
G.I.pre.minus_25_2,3683.0769953954828,60405.039505175046,45.46314440133038,G,I,pre,minus,Untreated,25,G_minus_25
G.I.pre.minus_26_2,3661.850655654919,52466.003513136595,47.44287001108648,G,I,pre,minus,Untreated,26,G_minus_26
G.I.pre.minus_27_2,1197.3123056531601,15582.551699479876,48.672699556541026,G,I,pre,minus,Untreated,27,G_minus_27
G.I.pre.minus_28_2,3972.5110551596895,65367.18121750383,44.193320399113084,G,I,pre,minus,Untreated,28,G_minus_28
G.I.pre.minus_29_2,3999.846775185359,60961.77834934202,47.022928215077606,G,I,pre,minus,Untreated,29,G_minus_29
G.I.pre.minus_30_2,3992.5298980140306,66887.77311932178,43.56340770509978,G,I,pre,minus,Untreated,30,G_minus_30
G.I.pre.minus_31_2,4005.8898560092366,62998.506024715476,45.98307233924612,G,I,pre,minus,Untreated,31,G_minus_31
G.I.pre.minus_32_2,3512.6269937953552,58557.92961545056,43.873364745011095,G,I,pre,minus,Untreated,32,G_minus_32
G.I.pre.minus_33_2,2768.2119331281056,42560.79091932386,45.93307926829268,G,I,pre,minus,Untreated,33,G_minus_33
G.I.pre.minus_34_2,2442.817942326303,36836.988090634215,46.25303492239468,G,I,pre,minus,Untreated,34,G_minus_34
G.I.pre.minus_35_2,1911.724559875682,27925.445136040566,46.26303353658537,G,I,pre,minus,Untreated,35,G_minus_35
G.I.pre.minus_36_2,3259.5335199560973,54745.574859710185,43.7933758314856,G,I,pre,minus,Untreated,36,G_minus_36
G.I.pre.minus_37_2,3687.32772707129,50369.204321001875,48.95266075388027,G,I,pre,minus,Untreated,37,G_minus_37
G.I.pre.minus_38_2,2449.3251278539806,35066.803993592956,46.38301690687362,G,I,pre,minus,Untreated,38,G_minus_38
G.I.pre.minus_39_2,4371.358938846648,67709.77400004498,46.083058481152996,G,I,pre,minus,Untreated,39,G_minus_39
G.I.pre.minus_40_2,395.1712720406892,4204.31114658935,54.19193458980045,G,I,pre,minus,Untreated,40,G_minus_40
G.I.pre.minus_41_2,3060.9399404498636,48834.7393263547,45.28316934589801,G,I,pre,minus,Untreated,41,G_minus_41
G.I.pre.minus_43_2,3459.943410858687,56052.872674412916,45.96307511086475,G,I,pre,minus,Untreated,43,G_minus_43
G.I.pre.minus_44_2,3863.598712528463,59970.3324066363,46.72296978935699,G,I,pre,minus,Untreated,44,G_minus_44
G.I.pre.minus_45_2,3974.845086330786,65640.576619845,45.17318458980045,G,I,pre,minus,Untreated,45,G_minus_45
G.I.pre.minus_46_2,3915.533762518776,62144.623072834336,46.07305986696231,G,I,pre,minus,Untreated,46,G_minus_46
G.I.pre.minus_47_2,4120.625190844442,62564.23771359343,46.29302937915743,G,I,pre,minus,Untreated,47,G_minus_47
G.I.pre.minus_48_2,1894.5839894513142,25170.966233670868,49.55257760532151,G,I,pre,minus,Untreated,48,G_minus_48
G.I.pre.minus_49_2,2278.4758240669476,33171.80215394803,47.25289634146342,G,I,pre,minus,Untreated,49,G_minus_49
G.I.pre.minus_51_2,3026.843726731693,39359.855727899354,49.67256097560976,G,I,pre,minus,Untreated,51,G_minus_51
G.I.pre.minus_52_2,5084.376262240524,84993.26384813385,44.523274667405765,G,I,pre,minus,Untreated,52,G_minus_52
G.I.pre.minus_53_2,3855.891943262029,57700.9074996328,46.582989190687364,G,I,pre,minus,Untreated,53,G_minus_53
G.I.pre.minus_55_2,4024.035289485335,60509.34625856123,47.21290188470067,G,I,pre,minus,Untreated,55,G_minus_55
G.I.pre.minus_56_2,3571.1335978734555,58188.46323247215,44.62326080931265,G,I,pre,minus,Untreated,56,G_minus_56
G.I.pre.minus_57_2,1880.796282158573,28188.478989477266,46.39301552106431,G,I,pre,minus,Untreated,57,G_minus_57
G.I.pre.minus_58_2,3912.5168298073904,58956.46018394425,46.453007206208426,G,I,pre,minus,Untreated,58,G_minus_58
H.I.pre.minus_3_2,2079.8196854518083,29933.34424629132,47.73282982261642,H,I,pre,minus,Untreated,3,H_minus_3
H.I.pre.minus_4_2,3561.5327013562132,60014.26309214963,45.183183203991135,H,I,pre,minus,Untreated,4,H_minus_4
H.I.pre.minus_5_2,2726.705984158138,38956.12455862764,48.12277577605322,H,I,pre,minus,Untreated,5,H_minus_5
H.I.pre.minus_6_2,3925.4449010256394,69437.0813696306,42.773517184035484,H,I,pre,minus,Untreated,6,H_minus_6
H.I.pre.minus_9_2,4133.913118580698,71436.72245321577,43.58340493348116,H,I,pre,minus,Untreated,9,H_minus_9
H.I.pre.minus_11_2,2603.8269315159714,39936.04464116771,45.31316518847007,H,I,pre,minus,Untreated,11,H_minus_11
H.I.pre.minus_12_2,2083.74289893465,30177.209638463137,47.222900498891356,H,I,pre,minus,Untreated,12,H_minus_12
H.I.pre.minus_13_2,2130.7266358197617,34230.261105135854,45.66311668514413,H,I,pre,minus,Untreated,13,H_minus_13
H.I.pre.minus_14_2,3436.439533584712,49025.54774939372,47.462867239467855,H,I,pre,minus,Untreated,14,H_minus_14
H.I.pre.minus_16_2,2808.1032989624355,41332.223873246076,46.852951773835926,H,I,pre,minus,Untreated,16,H_minus_16
H.I.pre.minus_17_2,1931.2202094229826,28595.503558145236,46.083058481152996,H,I,pre,minus,Untreated,17,H_minus_17
H.I.pre.minus_18_2,5008.902275457798,85803.37120019131,44.1033328713969,H,I,pre,minus,Untreated,18,H_minus_18
H.I.pre.minus_19_2,3806.914967288841,62412.86760935277,44.9732123059867,H,I,pre,minus,Untreated,19,H_minus_19
H.I.pre.minus_20_2,4106.642700072725,65509.87890541778,45.48314162971175,H,I,pre,minus,Untreated,20,H_minus_20
H.I.pre.minus_21_2,3681.171893224311,54961.93262174438,47.13291297117517,H,I,pre,minus,Untreated,21,H_minus_21
H.I.pre.minus_22_2,2695.127747181737,44350.6279942873,44.723246951219515,H,I,pre,minus,Untreated,22,H_minus_22
H.I.pre.minus_23_2,2952.2695066708093,46321.047746848715,44.80323586474501,H,I,pre,minus,Untreated,23,H_minus_23
H.I.pre.minus_24_2,3842.385089789611,59230.48890310074,46.64298087583149,H,I,pre,minus,Untreated,24,H_minus_24
H.I.pre.minus_25_2,3383.16098623879,53505.87230838846,46.00306956762749,H,I,pre,minus,Untreated,25,H_minus_25
H.I.pre.minus_26_2,2631.852765488431,44371.697033376695,43.20345759423504,H,I,pre,minus,Untreated,26,H_minus_26
H.I.pre.minus_27_2,3477.3573939800176,53671.55419953112,46.453007206208426,H,I,pre,minus,Untreated,27,H_minus_27
H.I.pre.minus_28_2,4428.697612112842,74536.3865666703,44.49327882483371,H,I,pre,minus,Untreated,28,H_minus_28
H.I.pre.minus_29_2,2351.8160862982195,37009.87409264353,45.093195676274945,H,I,pre,minus,Untreated,29,H_minus_29
H.I.pre.minus_31_2,3474.5118261186317,53082.17803074864,46.33302383592018,H,I,pre,minus,Untreated,31,H_minus_31
H.I.pre.minus_32_2,2275.876765021081,34917.85888425211,45.533134700665194,H,I,pre,minus,Untreated,32,H_minus_32
H.I.pre.minus_34_2,3542.208630258146,63460.42182560915,41.733661308204,H,I,pre,minus,Untreated,34,H_minus_34
H.I.pre.minus_35_2,4309.49449473525,83978.0057863945,40.74379850332594,H,I,pre,minus,Untreated,35,H_minus_35
H.I.pre.minus_36_2,1768.5603395469764,23720.936831016257,49.09264135254989,H,I,pre,minus,Untreated,36,H_minus_36
H.I.pre.minus_37_2,3574.9802755196674,55620.7119888484,45.91308203991131,H,I,pre,minus,Untreated,37,H_minus_37
H.I.pre.minus_39_2,2895.2853504349523,43929.61164332941,45.86308896895788,H,I,pre,minus,Untreated,39,H_minus_39
H.I.pre.minus_40_2,2073.291020136966,30815.673684580124,46.93294068736142,H,I,pre,minus,Untreated,40,H_minus_40
H.I.pre.minus_41_2,1784.5111983841887,27330.958435481894,45.443147172949004,H,I,pre,minus,Untreated,41,H_minus_41
H.I.pre.minus_42_2,1873.340754064789,28754.032968540672,45.43314855875832,H,I,pre,minus,Untreated,42,H_minus_42
H.I.pre.minus_43_2,3338.024117188603,50265.47407686274,46.582989190687364,H,I,pre,minus,Untreated,43,H_minus_43
H.I.pre.minus_44_2,3789.796039420324,53153.754090426286,47.87281042128604,H,I,pre,minus,Untreated,44,H_minus_44
H.I.pre.minus_45_2,2929.4100170742827,55291.656486730884,41.393708425720625,H,I,pre,minus,Untreated,45,H_minus_45
H.I.pre.minus_47_2,2318.6849134128765,34251.59511756746,46.30302799334812,H,I,pre,minus,Untreated,47,H_minus_47
H.I.pre.minus_49_2,3641.7552636055348,61689.88226830883,45.48314162971175,H,I,pre,minus,Untreated,49,H_minus_49
H.I.pre.minus_50_2,3604.928870934368,65204.00602406771,42.88350194013304,H,I,pre,minus,Untreated,50,H_minus_50
A.I.post.minus_1_2,1473.962973826247,19968.876786445075,48.15277161862528,A,I,post,minus,Untreated,1,A_minus_1
A.I.post.minus_2_2,2177.6620617409462,27502.244924716997,49.66256236141908,A,I,post,minus,Untreated,2,A_minus_2
A.I.post.minus_3_2,3260.452891255156,45304.643190272924,48.402736973392464,A,I,post,minus,Untreated,3,A_minus_3
A.I.post.minus_4_2,611.229040669424,6065.533291361482,54.46189717294901,A,I,post,minus,Untreated,4,A_minus_4
A.I.post.minus_5_2,1095.9946979738625,12706.312313416161,51.87225609756098,A,I,post,minus,Untreated,5,A_minus_5
A.I.post.minus_6_2,1880.2772849793098,28462.08946558961,45.6831139135255,A,I,post,minus,Untreated,6,A_minus_6
B.I.post.minus_12_2,198.09852338909585,2477.1811292068433,51.66228519955654,B,I,post,minus,Untreated,12,B_minus_12
B.I.post.minus_26_2,2411.911386703466,31790.169923090692,48.252757760532155,B,I,post,minus,Untreated,26,B_minus_26
