time,growth,spot,plate,colony,lineage,experiment,time.point,treatment,iteration,colony.label
8.183333333,0,C.I.pre.minus_42,C.I.pre.minus,42,C,I,pre,minus,2,C.I.pre.minus_42_2
8.183333333,0,C.I.pre.minus_43,C.I.pre.minus,43,C,I,pre,minus,2,C.I.pre.minus_43_2
8.183333333,0,C.I.pre.minus_44,C.I.pre.minus,44,C,I,pre,minus,2,C.I.pre.minus_44_2
8.183333333,0,C.I.pre.minus_45,C.I.pre.minus,45,C,I,pre,minus,2,C.I.pre.minus_45_2
9.216666667,0,C.I.pre.minus_1,C.I.pre.minus,1,C,I,pre,minus,2,C.I.pre.minus_1_2
9.216666667,0,C.I.pre.minus_4,C.I.pre.minus,4,C,I,pre,minus,2,C.I.pre.minus_4_2
9.216666667,0,C.I.pre.minus_5,C.I.pre.minus,5,C,I,pre,minus,2,C.I.pre.minus_5_2
9.216666667,0,C.I.pre.minus_6,C.I.pre.minus,6,C,I,pre,minus,2,C.I.pre.minus_6_2
9.216666667,0,C.I.pre.minus_7,C.I.pre.minus,7,C,I,pre,minus,2,C.I.pre.minus_7_2
9.216666667,0,C.I.pre.minus_8,C.I.pre.minus,8,C,I,pre,minus,2,C.I.pre.minus_8_2
9.216666667,0,C.I.pre.minus_9,C.I.pre.minus,9,C,I,pre,minus,2,C.I.pre.minus_9_2
9.216666667,0,C.I.pre.minus_10,C.I.pre.minus,10,C,I,pre,minus,2,C.I.pre.minus_10_2
9.216666667,0,C.I.pre.minus_11,C.I.pre.minus,11,C,I,pre,minus,2,C.I.pre.minus_11_2
9.216666667,0,C.I.pre.minus_12,C.I.pre.minus,12,C,I,pre,minus,2,C.I.pre.minus_12_2
9.216666667,0,C.I.pre.minus_13,C.I.pre.minus,13,C,I,pre,minus,2,C.I.pre.minus_13_2
9.216666667,0,C.I.pre.minus_14,C.I.pre.minus,14,C,I,pre,minus,2,C.I.pre.minus_14_2
9.216666667,0,C.I.pre.minus_16,C.I.pre.minus,16,C,I,pre,minus,2,C.I.pre.minus_16_2
9.216666667,0,C.I.pre.minus_17,C.I.pre.minus,17,C,I,pre,minus,2,C.I.pre.minus_17_2
9.216666667,0,C.I.pre.minus_18,C.I.pre.minus,18,C,I,pre,minus,2,C.I.pre.minus_18_2
9.216666667,0,C.I.pre.minus_20,C.I.pre.minus,20,C,I,pre,minus,2,C.I.pre.minus_20_2
9.216666667,0,C.I.pre.minus_21,C.I.pre.minus,21,C,I,pre,minus,2,C.I.pre.minus_21_2
9.216666667,0,C.I.pre.minus_22,C.I.pre.minus,22,C,I,pre,minus,2,C.I.pre.minus_22_2
9.216666667,0,C.I.pre.minus_23,C.I.pre.minus,23,C,I,pre,minus,2,C.I.pre.minus_23_2
9.216666667,0,C.I.pre.minus_24,C.I.pre.minus,24,C,I,pre,minus,2,C.I.pre.minus_24_2
9.216666667,0,C.I.pre.minus_25,C.I.pre.minus,25,C,I,pre,minus,2,C.I.pre.minus_25_2
9.216666667,0,C.I.pre.minus_27,C.I.pre.minus,27,C,I,pre,minus,2,C.I.pre.minus_27_2
9.216666667,0,C.I.pre.minus_29,C.I.pre.minus,29,C,I,pre,minus,2,C.I.pre.minus_29_2
9.216666667,0,C.I.pre.minus_30,C.I.pre.minus,30,C,I,pre,minus,2,C.I.pre.minus_30_2
9.216666667,0,C.I.pre.minus_31,C.I.pre.minus,31,C,I,pre,minus,2,C.I.pre.minus_31_2
9.216666667,0,C.I.pre.minus_32,C.I.pre.minus,32,C,I,pre,minus,2,C.I.pre.minus_32_2
9.216666667,0,C.I.pre.minus_33,C.I.pre.minus,33,C,I,pre,minus,2,C.I.pre.minus_33_2
9.216666667,0,C.I.pre.minus_34,C.I.pre.minus,34,C,I,pre,minus,2,C.I.pre.minus_34_2
9.216666667,0,C.I.pre.minus_35,C.I.pre.minus,35,C,I,pre,minus,2,C.I.pre.minus_35_2
9.216666667,0,C.I.pre.minus_36,C.I.pre.minus,36,C,I,pre,minus,2,C.I.pre.minus_36_2
9.216666667,0,C.I.pre.minus_37,C.I.pre.minus,37,C,I,pre,minus,2,C.I.pre.minus_37_2
9.216666667,0,C.I.pre.minus_38,C.I.pre.minus,38,C,I,pre,minus,2,C.I.pre.minus_38_2
9.216666667,0,C.I.pre.minus_39,C.I.pre.minus,39,C,I,pre,minus,2,C.I.pre.minus_39_2
9.216666667,0,C.I.pre.minus_40,C.I.pre.minus,40,C,I,pre,minus,2,C.I.pre.minus_40_2
9.216666667,0,C.I.pre.minus_41,C.I.pre.minus,41,C,I,pre,minus,2,C.I.pre.minus_41_2
9.216666667,0,C.I.pre.minus_42,C.I.pre.minus,42,C,I,pre,minus,2,C.I.pre.minus_42_2
9.216666667,0,C.I.pre.minus_43,C.I.pre.minus,43,C,I,pre,minus,2,C.I.pre.minus_43_2
9.216666667,0,C.I.pre.minus_44,C.I.pre.minus,44,C,I,pre,minus,2,C.I.pre.minus_44_2
9.216666667,0,C.I.pre.minus_45,C.I.pre.minus,45,C,I,pre,minus,2,C.I.pre.minus_45_2
10.23333333,0,C.I.pre.minus_1,C.I.pre.minus,1,C,I,pre,minus,2,C.I.pre.minus_1_2
10.23333333,0,C.I.pre.minus_4,C.I.pre.minus,4,C,I,pre,minus,2,C.I.pre.minus_4_2
10.23333333,0,C.I.pre.minus_5,C.I.pre.minus,5,C,I,pre,minus,2,C.I.pre.minus_5_2
10.23333333,0,C.I.pre.minus_6,C.I.pre.minus,6,C,I,pre,minus,2,C.I.pre.minus_6_2
10.23333333,0,C.I.pre.minus_7,C.I.pre.minus,7,C,I,pre,minus,2,C.I.pre.minus_7_2
10.23333333,0,C.I.pre.minus_8,C.I.pre.minus,8,C,I,pre,minus,2,C.I.pre.minus_8_2
10.23333333,0,C.I.pre.minus_9,C.I.pre.minus,9,C,I,pre,minus,2,C.I.pre.minus_9_2
10.23333333,0,C.I.pre.minus_10,C.I.pre.minus,10,C,I,pre,minus,2,C.I.pre.minus_10_2
10.23333333,0,C.I.pre.minus_11,C.I.pre.minus,11,C,I,pre,minus,2,C.I.pre.minus_11_2
10.23333333,0,C.I.pre.minus_12,C.I.pre.minus,12,C,I,pre,minus,2,C.I.pre.minus_12_2
10.23333333,0,C.I.pre.minus_13,C.I.pre.minus,13,C,I,pre,minus,2,C.I.pre.minus_13_2
10.23333333,0,C.I.pre.minus_14,C.I.pre.minus,14,C,I,pre,minus,2,C.I.pre.minus_14_2
10.23333333,0,C.I.pre.minus_16,C.I.pre.minus,16,C,I,pre,minus,2,C.I.pre.minus_16_2
10.23333333,0,C.I.pre.minus_17,C.I.pre.minus,17,C,I,pre,minus,2,C.I.pre.minus_17_2
10.23333333,0,C.I.pre.minus_18,C.I.pre.minus,18,C,I,pre,minus,2,C.I.pre.minus_18_2
10.23333333,0,C.I.pre.minus_20,C.I.pre.minus,20,C,I,pre,minus,2,C.I.pre.minus_20_2
10.23333333,0,C.I.pre.minus_21,C.I.pre.minus,21,C,I,pre,minus,2,C.I.pre.minus_21_2
10.23333333,0,C.I.pre.minus_22,C.I.pre.minus,22,C,I,pre,minus,2,C.I.pre.minus_22_2
10.23333333,0,C.I.pre.minus_23,C.I.pre.minus,23,C,I,pre,minus,2,C.I.pre.minus_23_2
10.23333333,0,C.I.pre.minus_24,C.I.pre.minus,24,C,I,pre,minus,2,C.I.pre.minus_24_2
10.23333333,0,C.I.pre.minus_25,C.I.pre.minus,25,C,I,pre,minus,2,C.I.pre.minus_25_2
10.23333333,0,C.I.pre.minus_27,C.I.pre.minus,27,C,I,pre,minus,2,C.I.pre.minus_27_2
10.23333333,0,C.I.pre.minus_29,C.I.pre.minus,29,C,I,pre,minus,2,C.I.pre.minus_29_2
10.23333333,0,C.I.pre.minus_30,C.I.pre.minus,30,C,I,pre,minus,2,C.I.pre.minus_30_2
10.23333333,0,C.I.pre.minus_31,C.I.pre.minus,31,C,I,pre,minus,2,C.I.pre.minus_31_2
10.23333333,0,C.I.pre.minus_32,C.I.pre.minus,32,C,I,pre,minus,2,C.I.pre.minus_32_2
10.23333333,0,C.I.pre.minus_33,C.I.pre.minus,33,C,I,pre,minus,2,C.I.pre.minus_33_2
10.23333333,0,C.I.pre.minus_34,C.I.pre.minus,34,C,I,pre,minus,2,C.I.pre.minus_34_2
10.23333333,0,C.I.pre.minus_35,C.I.pre.minus,35,C,I,pre,minus,2,C.I.pre.minus_35_2
10.23333333,0,C.I.pre.minus_36,C.I.pre.minus,36,C,I,pre,minus,2,C.I.pre.minus_36_2
10.23333333,0,C.I.pre.minus_37,C.I.pre.minus,37,C,I,pre,minus,2,C.I.pre.minus_37_2
10.23333333,0,C.I.pre.minus_38,C.I.pre.minus,38,C,I,pre,minus,2,C.I.pre.minus_38_2
10.23333333,0,C.I.pre.minus_39,C.I.pre.minus,39,C,I,pre,minus,2,C.I.pre.minus_39_2
10.23333333,0,C.I.pre.minus_40,C.I.pre.minus,40,C,I,pre,minus,2,C.I.pre.minus_40_2
10.23333333,0,C.I.pre.minus_41,C.I.pre.minus,41,C,I,pre,minus,2,C.I.pre.minus_41_2
10.23333333,0,C.I.pre.minus_42,C.I.pre.minus,42,C,I,pre,minus,2,C.I.pre.minus_42_2
10.23333333,0,C.I.pre.minus_43,C.I.pre.minus,43,C,I,pre,minus,2,C.I.pre.minus_43_2
10.23333333,0,C.I.pre.minus_44,C.I.pre.minus,44,C,I,pre,minus,2,C.I.pre.minus_44_2
10.23333333,0,C.I.pre.minus_45,C.I.pre.minus,45,C,I,pre,minus,2,C.I.pre.minus_45_2
11.26666667,0,C.I.pre.minus_1,C.I.pre.minus,1,C,I,pre,minus,2,C.I.pre.minus_1_2
11.26666667,0,C.I.pre.minus_4,C.I.pre.minus,4,C,I,pre,minus,2,C.I.pre.minus_4_2
11.26666667,0,C.I.pre.minus_5,C.I.pre.minus,5,C,I,pre,minus,2,C.I.pre.minus_5_2
11.26666667,0,C.I.pre.minus_6,C.I.pre.minus,6,C,I,pre,minus,2,C.I.pre.minus_6_2
11.26666667,0,C.I.pre.minus_7,C.I.pre.minus,7,C,I,pre,minus,2,C.I.pre.minus_7_2
11.26666667,0,C.I.pre.minus_8,C.I.pre.minus,8,C,I,pre,minus,2,C.I.pre.minus_8_2
11.26666667,0,C.I.pre.minus_9,C.I.pre.minus,9,C,I,pre,minus,2,C.I.pre.minus_9_2
11.26666667,0,C.I.pre.minus_10,C.I.pre.minus,10,C,I,pre,minus,2,C.I.pre.minus_10_2
11.26666667,0,C.I.pre.minus_11,C.I.pre.minus,11,C,I,pre,minus,2,C.I.pre.minus_11_2
11.26666667,0,C.I.pre.minus_12,C.I.pre.minus,12,C,I,pre,minus,2,C.I.pre.minus_12_2
11.26666667,0,C.I.pre.minus_13,C.I.pre.minus,13,C,I,pre,minus,2,C.I.pre.minus_13_2
11.26666667,0,C.I.pre.minus_14,C.I.pre.minus,14,C,I,pre,minus,2,C.I.pre.minus_14_2
11.26666667,0,C.I.pre.minus_16,C.I.pre.minus,16,C,I,pre,minus,2,C.I.pre.minus_16_2
11.26666667,0,C.I.pre.minus_17,C.I.pre.minus,17,C,I,pre,minus,2,C.I.pre.minus_17_2
11.26666667,0,C.I.pre.minus_18,C.I.pre.minus,18,C,I,pre,minus,2,C.I.pre.minus_18_2
11.26666667,0,C.I.pre.minus_20,C.I.pre.minus,20,C,I,pre,minus,2,C.I.pre.minus_20_2
11.26666667,0,C.I.pre.minus_21,C.I.pre.minus,21,C,I,pre,minus,2,C.I.pre.minus_21_2
11.26666667,0,C.I.pre.minus_22,C.I.pre.minus,22,C,I,pre,minus,2,C.I.pre.minus_22_2
11.26666667,0,C.I.pre.minus_23,C.I.pre.minus,23,C,I,pre,minus,2,C.I.pre.minus_23_2
11.26666667,0,C.I.pre.minus_24,C.I.pre.minus,24,C,I,pre,minus,2,C.I.pre.minus_24_2
11.26666667,0,C.I.pre.minus_25,C.I.pre.minus,25,C,I,pre,minus,2,C.I.pre.minus_25_2
11.26666667,0,C.I.pre.minus_27,C.I.pre.minus,27,C,I,pre,minus,2,C.I.pre.minus_27_2
11.26666667,0,C.I.pre.minus_29,C.I.pre.minus,29,C,I,pre,minus,2,C.I.pre.minus_29_2
11.26666667,0,C.I.pre.minus_30,C.I.pre.minus,30,C,I,pre,minus,2,C.I.pre.minus_30_2
11.26666667,0,C.I.pre.minus_31,C.I.pre.minus,31,C,I,pre,minus,2,C.I.pre.minus_31_2
11.26666667,0,C.I.pre.minus_32,C.I.pre.minus,32,C,I,pre,minus,2,C.I.pre.minus_32_2
11.26666667,0,C.I.pre.minus_33,C.I.pre.minus,33,C,I,pre,minus,2,C.I.pre.minus_33_2
11.26666667,0,C.I.pre.minus_34,C.I.pre.minus,34,C,I,pre,minus,2,C.I.pre.minus_34_2
11.26666667,0,C.I.pre.minus_35,C.I.pre.minus,35,C,I,pre,minus,2,C.I.pre.minus_35_2
11.26666667,0,C.I.pre.minus_36,C.I.pre.minus,36,C,I,pre,minus,2,C.I.pre.minus_36_2
11.26666667,0,C.I.pre.minus_37,C.I.pre.minus,37,C,I,pre,minus,2,C.I.pre.minus_37_2
11.26666667,0,C.I.pre.minus_38,C.I.pre.minus,38,C,I,pre,minus,2,C.I.pre.minus_38_2
11.26666667,0,C.I.pre.minus_39,C.I.pre.minus,39,C,I,pre,minus,2,C.I.pre.minus_39_2
11.26666667,0,C.I.pre.minus_40,C.I.pre.minus,40,C,I,pre,minus,2,C.I.pre.minus_40_2
11.26666667,0,C.I.pre.minus_41,C.I.pre.minus,41,C,I,pre,minus,2,C.I.pre.minus_41_2
11.26666667,0,C.I.pre.minus_42,C.I.pre.minus,42,C,I,pre,minus,2,C.I.pre.minus_42_2
11.26666667,0,C.I.pre.minus_43,C.I.pre.minus,43,C,I,pre,minus,2,C.I.pre.minus_43_2
11.26666667,0,C.I.pre.minus_44,C.I.pre.minus,44,C,I,pre,minus,2,C.I.pre.minus_44_2
11.26666667,0,C.I.pre.minus_45,C.I.pre.minus,45,C,I,pre,minus,2,C.I.pre.minus_45_2
12.28333333,0,C.I.pre.minus_1,C.I.pre.minus,1,C,I,pre,minus,2,C.I.pre.minus_1_2
12.28333333,0,C.I.pre.minus_4,C.I.pre.minus,4,C,I,pre,minus,2,C.I.pre.minus_4_2
12.28333333,0,C.I.pre.minus_5,C.I.pre.minus,5,C,I,pre,minus,2,C.I.pre.minus_5_2
12.28333333,0,C.I.pre.minus_6,C.I.pre.minus,6,C,I,pre,minus,2,C.I.pre.minus_6_2
12.28333333,0,C.I.pre.minus_7,C.I.pre.minus,7,C,I,pre,minus,2,C.I.pre.minus_7_2
12.28333333,0,C.I.pre.minus_8,C.I.pre.minus,8,C,I,pre,minus,2,C.I.pre.minus_8_2
12.28333333,0,C.I.pre.minus_9,C.I.pre.minus,9,C,I,pre,minus,2,C.I.pre.minus_9_2
12.28333333,0,C.I.pre.minus_10,C.I.pre.minus,10,C,I,pre,minus,2,C.I.pre.minus_10_2
12.28333333,0,C.I.pre.minus_11,C.I.pre.minus,11,C,I,pre,minus,2,C.I.pre.minus_11_2
12.28333333,0,C.I.pre.minus_12,C.I.pre.minus,12,C,I,pre,minus,2,C.I.pre.minus_12_2
12.28333333,0,C.I.pre.minus_13,C.I.pre.minus,13,C,I,pre,minus,2,C.I.pre.minus_13_2
12.28333333,0,C.I.pre.minus_14,C.I.pre.minus,14,C,I,pre,minus,2,C.I.pre.minus_14_2
12.28333333,0,C.I.pre.minus_16,C.I.pre.minus,16,C,I,pre,minus,2,C.I.pre.minus_16_2
12.28333333,0,C.I.pre.minus_17,C.I.pre.minus,17,C,I,pre,minus,2,C.I.pre.minus_17_2
12.28333333,0,C.I.pre.minus_18,C.I.pre.minus,18,C,I,pre,minus,2,C.I.pre.minus_18_2
12.28333333,0,C.I.pre.minus_20,C.I.pre.minus,20,C,I,pre,minus,2,C.I.pre.minus_20_2
12.28333333,0,C.I.pre.minus_21,C.I.pre.minus,21,C,I,pre,minus,2,C.I.pre.minus_21_2
12.28333333,0,C.I.pre.minus_22,C.I.pre.minus,22,C,I,pre,minus,2,C.I.pre.minus_22_2
12.28333333,0,C.I.pre.minus_23,C.I.pre.minus,23,C,I,pre,minus,2,C.I.pre.minus_23_2
12.28333333,0,C.I.pre.minus_24,C.I.pre.minus,24,C,I,pre,minus,2,C.I.pre.minus_24_2
12.28333333,0,C.I.pre.minus_25,C.I.pre.minus,25,C,I,pre,minus,2,C.I.pre.minus_25_2
12.28333333,0,C.I.pre.minus_27,C.I.pre.minus,27,C,I,pre,minus,2,C.I.pre.minus_27_2
12.28333333,0,C.I.pre.minus_29,C.I.pre.minus,29,C,I,pre,minus,2,C.I.pre.minus_29_2
12.28333333,0,C.I.pre.minus_30,C.I.pre.minus,30,C,I,pre,minus,2,C.I.pre.minus_30_2
12.28333333,0,C.I.pre.minus_31,C.I.pre.minus,31,C,I,pre,minus,2,C.I.pre.minus_31_2
12.28333333,0,C.I.pre.minus_32,C.I.pre.minus,32,C,I,pre,minus,2,C.I.pre.minus_32_2
12.28333333,0,C.I.pre.minus_33,C.I.pre.minus,33,C,I,pre,minus,2,C.I.pre.minus_33_2
12.28333333,0,C.I.pre.minus_34,C.I.pre.minus,34,C,I,pre,minus,2,C.I.pre.minus_34_2
12.28333333,0,C.I.pre.minus_35,C.I.pre.minus,35,C,I,pre,minus,2,C.I.pre.minus_35_2
12.28333333,0,C.I.pre.minus_36,C.I.pre.minus,36,C,I,pre,minus,2,C.I.pre.minus_36_2
12.28333333,0,C.I.pre.minus_37,C.I.pre.minus,37,C,I,pre,minus,2,C.I.pre.minus_37_2
12.28333333,0,C.I.pre.minus_38,C.I.pre.minus,38,C,I,pre,minus,2,C.I.pre.minus_38_2
12.28333333,0,C.I.pre.minus_39,C.I.pre.minus,39,C,I,pre,minus,2,C.I.pre.minus_39_2
12.28333333,0,C.I.pre.minus_40,C.I.pre.minus,40,C,I,pre,minus,2,C.I.pre.minus_40_2
12.28333333,0,C.I.pre.minus_41,C.I.pre.minus,41,C,I,pre,minus,2,C.I.pre.minus_41_2
12.28333333,0,C.I.pre.minus_42,C.I.pre.minus,42,C,I,pre,minus,2,C.I.pre.minus_42_2
12.28333333,0,C.I.pre.minus_43,C.I.pre.minus,43,C,I,pre,minus,2,C.I.pre.minus_43_2
12.28333333,0,C.I.pre.minus_44,C.I.pre.minus,44,C,I,pre,minus,2,C.I.pre.minus_44_2
12.28333333,0,C.I.pre.minus_45,C.I.pre.minus,45,C,I,pre,minus,2,C.I.pre.minus_45_2
13.31666667,0,C.I.pre.minus_1,C.I.pre.minus,1,C,I,pre,minus,2,C.I.pre.minus_1_2
13.31666667,0,C.I.pre.minus_4,C.I.pre.minus,4,C,I,pre,minus,2,C.I.pre.minus_4_2
13.31666667,0,C.I.pre.minus_5,C.I.pre.minus,5,C,I,pre,minus,2,C.I.pre.minus_5_2
13.31666667,0,C.I.pre.minus_6,C.I.pre.minus,6,C,I,pre,minus,2,C.I.pre.minus_6_2
13.31666667,0,C.I.pre.minus_7,C.I.pre.minus,7,C,I,pre,minus,2,C.I.pre.minus_7_2
13.31666667,0,C.I.pre.minus_8,C.I.pre.minus,8,C,I,pre,minus,2,C.I.pre.minus_8_2
13.31666667,0,C.I.pre.minus_9,C.I.pre.minus,9,C,I,pre,minus,2,C.I.pre.minus_9_2
13.31666667,0,C.I.pre.minus_10,C.I.pre.minus,10,C,I,pre,minus,2,C.I.pre.minus_10_2
13.31666667,0,C.I.pre.minus_11,C.I.pre.minus,11,C,I,pre,minus,2,C.I.pre.minus_11_2
13.31666667,0,C.I.pre.minus_12,C.I.pre.minus,12,C,I,pre,minus,2,C.I.pre.minus_12_2
13.31666667,0,C.I.pre.minus_13,C.I.pre.minus,13,C,I,pre,minus,2,C.I.pre.minus_13_2
13.31666667,0,C.I.pre.minus_14,C.I.pre.minus,14,C,I,pre,minus,2,C.I.pre.minus_14_2
13.31666667,0,C.I.pre.minus_16,C.I.pre.minus,16,C,I,pre,minus,2,C.I.pre.minus_16_2
13.31666667,0,C.I.pre.minus_17,C.I.pre.minus,17,C,I,pre,minus,2,C.I.pre.minus_17_2
13.31666667,0,C.I.pre.minus_18,C.I.pre.minus,18,C,I,pre,minus,2,C.I.pre.minus_18_2
13.31666667,0,C.I.pre.minus_20,C.I.pre.minus,20,C,I,pre,minus,2,C.I.pre.minus_20_2
13.31666667,0,C.I.pre.minus_21,C.I.pre.minus,21,C,I,pre,minus,2,C.I.pre.minus_21_2
13.31666667,0,C.I.pre.minus_22,C.I.pre.minus,22,C,I,pre,minus,2,C.I.pre.minus_22_2
13.31666667,0,C.I.pre.minus_23,C.I.pre.minus,23,C,I,pre,minus,2,C.I.pre.minus_23_2
13.31666667,0,C.I.pre.minus_24,C.I.pre.minus,24,C,I,pre,minus,2,C.I.pre.minus_24_2
13.31666667,0,C.I.pre.minus_25,C.I.pre.minus,25,C,I,pre,minus,2,C.I.pre.minus_25_2
13.31666667,0,C.I.pre.minus_27,C.I.pre.minus,27,C,I,pre,minus,2,C.I.pre.minus_27_2
13.31666667,0,C.I.pre.minus_29,C.I.pre.minus,29,C,I,pre,minus,2,C.I.pre.minus_29_2
13.31666667,0,C.I.pre.minus_30,C.I.pre.minus,30,C,I,pre,minus,2,C.I.pre.minus_30_2
13.31666667,0,C.I.pre.minus_31,C.I.pre.minus,31,C,I,pre,minus,2,C.I.pre.minus_31_2
13.31666667,0,C.I.pre.minus_32,C.I.pre.minus,32,C,I,pre,minus,2,C.I.pre.minus_32_2
13.31666667,0,C.I.pre.minus_33,C.I.pre.minus,33,C,I,pre,minus,2,C.I.pre.minus_33_2
13.31666667,0,C.I.pre.minus_34,C.I.pre.minus,34,C,I,pre,minus,2,C.I.pre.minus_34_2
13.31666667,0,C.I.pre.minus_35,C.I.pre.minus,35,C,I,pre,minus,2,C.I.pre.minus_35_2
13.31666667,0,C.I.pre.minus_36,C.I.pre.minus,36,C,I,pre,minus,2,C.I.pre.minus_36_2
13.31666667,0,C.I.pre.minus_37,C.I.pre.minus,37,C,I,pre,minus,2,C.I.pre.minus_37_2
13.31666667,0,C.I.pre.minus_38,C.I.pre.minus,38,C,I,pre,minus,2,C.I.pre.minus_38_2
13.31666667,0,C.I.pre.minus_39,C.I.pre.minus,39,C,I,pre,minus,2,C.I.pre.minus_39_2
13.31666667,0,C.I.pre.minus_40,C.I.pre.minus,40,C,I,pre,minus,2,C.I.pre.minus_40_2
13.31666667,0,C.I.pre.minus_41,C.I.pre.minus,41,C,I,pre,minus,2,C.I.pre.minus_41_2
13.31666667,0,C.I.pre.minus_42,C.I.pre.minus,42,C,I,pre,minus,2,C.I.pre.minus_42_2
13.31666667,0,C.I.pre.minus_43,C.I.pre.minus,43,C,I,pre,minus,2,C.I.pre.minus_43_2
13.31666667,0,C.I.pre.minus_44,C.I.pre.minus,44,C,I,pre,minus,2,C.I.pre.minus_44_2
13.31666667,0,C.I.pre.minus_45,C.I.pre.minus,45,C,I,pre,minus,2,C.I.pre.minus_45_2
14.33333333,0,C.I.pre.minus_1,C.I.pre.minus,1,C,I,pre,minus,2,C.I.pre.minus_1_2
14.33333333,0,C.I.pre.minus_4,C.I.pre.minus,4,C,I,pre,minus,2,C.I.pre.minus_4_2
14.33333333,0,C.I.pre.minus_5,C.I.pre.minus,5,C,I,pre,minus,2,C.I.pre.minus_5_2
14.33333333,0,C.I.pre.minus_6,C.I.pre.minus,6,C,I,pre,minus,2,C.I.pre.minus_6_2
14.33333333,0,C.I.pre.minus_7,C.I.pre.minus,7,C,I,pre,minus,2,C.I.pre.minus_7_2
14.33333333,0,C.I.pre.minus_8,C.I.pre.minus,8,C,I,pre,minus,2,C.I.pre.minus_8_2
14.33333333,0,C.I.pre.minus_9,C.I.pre.minus,9,C,I,pre,minus,2,C.I.pre.minus_9_2
14.33333333,0,C.I.pre.minus_10,C.I.pre.minus,10,C,I,pre,minus,2,C.I.pre.minus_10_2
14.33333333,0,C.I.pre.minus_11,C.I.pre.minus,11,C,I,pre,minus,2,C.I.pre.minus_11_2
14.33333333,0,C.I.pre.minus_12,C.I.pre.minus,12,C,I,pre,minus,2,C.I.pre.minus_12_2
14.33333333,0,C.I.pre.minus_13,C.I.pre.minus,13,C,I,pre,minus,2,C.I.pre.minus_13_2
14.33333333,0,C.I.pre.minus_14,C.I.pre.minus,14,C,I,pre,minus,2,C.I.pre.minus_14_2
14.33333333,0,C.I.pre.minus_16,C.I.pre.minus,16,C,I,pre,minus,2,C.I.pre.minus_16_2
14.33333333,0,C.I.pre.minus_17,C.I.pre.minus,17,C,I,pre,minus,2,C.I.pre.minus_17_2
14.33333333,0,C.I.pre.minus_18,C.I.pre.minus,18,C,I,pre,minus,2,C.I.pre.minus_18_2
14.33333333,0,C.I.pre.minus_20,C.I.pre.minus,20,C,I,pre,minus,2,C.I.pre.minus_20_2
14.33333333,0,C.I.pre.minus_21,C.I.pre.minus,21,C,I,pre,minus,2,C.I.pre.minus_21_2
14.33333333,0,C.I.pre.minus_22,C.I.pre.minus,22,C,I,pre,minus,2,C.I.pre.minus_22_2
14.33333333,0,C.I.pre.minus_23,C.I.pre.minus,23,C,I,pre,minus,2,C.I.pre.minus_23_2
14.33333333,0,C.I.pre.minus_24,C.I.pre.minus,24,C,I,pre,minus,2,C.I.pre.minus_24_2
14.33333333,0,C.I.pre.minus_25,C.I.pre.minus,25,C,I,pre,minus,2,C.I.pre.minus_25_2
14.33333333,0,C.I.pre.minus_27,C.I.pre.minus,27,C,I,pre,minus,2,C.I.pre.minus_27_2
14.33333333,0,C.I.pre.minus_29,C.I.pre.minus,29,C,I,pre,minus,2,C.I.pre.minus_29_2
14.33333333,0,C.I.pre.minus_30,C.I.pre.minus,30,C,I,pre,minus,2,C.I.pre.minus_30_2
14.33333333,0,C.I.pre.minus_31,C.I.pre.minus,31,C,I,pre,minus,2,C.I.pre.minus_31_2
14.33333333,0,C.I.pre.minus_32,C.I.pre.minus,32,C,I,pre,minus,2,C.I.pre.minus_32_2
14.33333333,0,C.I.pre.minus_33,C.I.pre.minus,33,C,I,pre,minus,2,C.I.pre.minus_33_2
14.33333333,0,C.I.pre.minus_34,C.I.pre.minus,34,C,I,pre,minus,2,C.I.pre.minus_34_2
14.33333333,0,C.I.pre.minus_35,C.I.pre.minus,35,C,I,pre,minus,2,C.I.pre.minus_35_2
14.33333333,0,C.I.pre.minus_36,C.I.pre.minus,36,C,I,pre,minus,2,C.I.pre.minus_36_2
14.33333333,0,C.I.pre.minus_37,C.I.pre.minus,37,C,I,pre,minus,2,C.I.pre.minus_37_2
14.33333333,0,C.I.pre.minus_38,C.I.pre.minus,38,C,I,pre,minus,2,C.I.pre.minus_38_2
14.33333333,0,C.I.pre.minus_39,C.I.pre.minus,39,C,I,pre,minus,2,C.I.pre.minus_39_2
14.33333333,0,C.I.pre.minus_40,C.I.pre.minus,40,C,I,pre,minus,2,C.I.pre.minus_40_2
14.33333333,0,C.I.pre.minus_41,C.I.pre.minus,41,C,I,pre,minus,2,C.I.pre.minus_41_2
14.33333333,0,C.I.pre.minus_42,C.I.pre.minus,42,C,I,pre,minus,2,C.I.pre.minus_42_2
14.33333333,0,C.I.pre.minus_43,C.I.pre.minus,43,C,I,pre,minus,2,C.I.pre.minus_43_2
14.33333333,0,C.I.pre.minus_44,C.I.pre.minus,44,C,I,pre,minus,2,C.I.pre.minus_44_2
14.33333333,0,C.I.pre.minus_45,C.I.pre.minus,45,C,I,pre,minus,2,C.I.pre.minus_45_2
15.36666667,0,C.I.pre.minus_1,C.I.pre.minus,1,C,I,pre,minus,2,C.I.pre.minus_1_2
15.36666667,0,C.I.pre.minus_4,C.I.pre.minus,4,C,I,pre,minus,2,C.I.pre.minus_4_2
