time,growth,spot,plate,colony,lineage,experiment,time.point,treatment,iteration,colony.label
5.066666667,0,B.I.plus_18,B.I.plus,18,B,I,post,plus,1,B.I.post.plus_18_1
5.066666667,0,B.I.plus_19,B.I.plus,19,B,I,post,plus,1,B.I.post.plus_19_1
5.066666667,0,B.I.plus_22,B.I.plus,22,B,I,post,plus,1,B.I.post.plus_22_1
5.066666667,0,B.I.plus_24,B.I.plus,24,B,I,post,plus,1,B.I.post.plus_24_1
5.066666667,0,B.I.plus_26,B.I.plus,26,B,I,post,plus,1,B.I.post.plus_26_1
5.066666667,0,B.I.plus_27,B.I.plus,27,B,I,post,plus,1,B.I.post.plus_27_1
5.066666667,0,B.I.plus_28,B.I.plus,28,B,I,post,plus,1,B.I.post.plus_28_1
5.066666667,0,B.I.plus_29,B.I.plus,29,B,I,post,plus,1,B.I.post.plus_29_1
5.066666667,0,B.I.plus_30,B.I.plus,30,B,I,post,plus,1,B.I.post.plus_30_1
5.066666667,0,B.I.plus_32,B.I.plus,32,B,I,post,plus,1,B.I.post.plus_32_1
5.066666667,0,B.I.plus_33,B.I.plus,33,B,I,post,plus,1,B.I.post.plus_33_1
5.066666667,0,B.I.plus_36,B.I.plus,36,B,I,post,plus,1,B.I.post.plus_36_1
5.066666667,0,B.I.plus_37,B.I.plus,37,B,I,post,plus,1,B.I.post.plus_37_1
5.066666667,0,B.I.plus_38,B.I.plus,38,B,I,post,plus,1,B.I.post.plus_38_1
5.066666667,0,B.I.plus_40,B.I.plus,40,B,I,post,plus,1,B.I.post.plus_40_1
5.066666667,0,B.I.plus_42,B.I.plus,42,B,I,post,plus,1,B.I.post.plus_42_1
5.066666667,0,B.I.plus_44,B.I.plus,44,B,I,post,plus,1,B.I.post.plus_44_1
5.066666667,0,B.I.plus_45,B.I.plus,45,B,I,post,plus,1,B.I.post.plus_45_1
5.066666667,0,B.I.plus_46,B.I.plus,46,B,I,post,plus,1,B.I.post.plus_46_1
5.066666667,0,B.I.plus_47,B.I.plus,47,B,I,post,plus,1,B.I.post.plus_47_1
5.066666667,0,B.I.plus_48,B.I.plus,48,B,I,post,plus,1,B.I.post.plus_48_1
5.066666667,0,B.I.plus_49,B.I.plus,49,B,I,post,plus,1,B.I.post.plus_49_1
5.066666667,0,B.I.plus_50,B.I.plus,50,B,I,post,plus,1,B.I.post.plus_50_1
5.066666667,0,B.I.plus_52,B.I.plus,52,B,I,post,plus,1,B.I.post.plus_52_1
5.066666667,0,B.I.plus_53,B.I.plus,53,B,I,post,plus,1,B.I.post.plus_53_1
5.066666667,0,B.I.plus_55,B.I.plus,55,B,I,post,plus,1,B.I.post.plus_55_1
5.066666667,0,B.I.plus_56,B.I.plus,56,B,I,post,plus,1,B.I.post.plus_56_1
5.066666667,0,B.I.plus_57,B.I.plus,57,B,I,post,plus,1,B.I.post.plus_57_1
5.066666667,0,B.I.plus_58,B.I.plus,58,B,I,post,plus,1,B.I.post.plus_58_1
5.066666667,0,B.I.plus_60,B.I.plus,60,B,I,post,plus,1,B.I.post.plus_60_1
5.066666667,0,B.I.plus_61,B.I.plus,61,B,I,post,plus,1,B.I.post.plus_61_1
5.066666667,0,B.I.plus_62,B.I.plus,62,B,I,post,plus,1,B.I.post.plus_62_1
5.066666667,0,B.I.plus_63,B.I.plus,63,B,I,post,plus,1,B.I.post.plus_63_1
5.066666667,0,B.I.plus_64,B.I.plus,64,B,I,post,plus,1,B.I.post.plus_64_1
5.066666667,0,B.I.plus_65,B.I.plus,65,B,I,post,plus,1,B.I.post.plus_65_1
5.066666667,0,B.I.plus_66,B.I.plus,66,B,I,post,plus,1,B.I.post.plus_66_1
5.066666667,0,B.I.plus_67,B.I.plus,67,B,I,post,plus,1,B.I.post.plus_67_1
5.066666667,0,B.I.plus_68,B.I.plus,68,B,I,post,plus,1,B.I.post.plus_68_1
5.066666667,0,B.I.plus_69,B.I.plus,69,B,I,post,plus,1,B.I.post.plus_69_1
5.066666667,0,B.I.plus_70,B.I.plus,70,B,I,post,plus,1,B.I.post.plus_70_1
5.066666667,0,B.I.plus_71,B.I.plus,71,B,I,post,plus,1,B.I.post.plus_71_1
5.066666667,0,B.I.plus_72,B.I.plus,72,B,I,post,plus,1,B.I.post.plus_72_1
5.066666667,0,B.I.plus_73,B.I.plus,73,B,I,post,plus,1,B.I.post.plus_73_1
5.066666667,0,B.I.plus_75,B.I.plus,75,B,I,post,plus,1,B.I.post.plus_75_1
5.066666667,0,B.I.plus_77,B.I.plus,77,B,I,post,plus,1,B.I.post.plus_77_1
5.066666667,0,B.I.plus_78,B.I.plus,78,B,I,post,plus,1,B.I.post.plus_78_1
5.066666667,0,B.I.plus_79,B.I.plus,79,B,I,post,plus,1,B.I.post.plus_79_1
5.066666667,0,B.I.plus_80,B.I.plus,80,B,I,post,plus,1,B.I.post.plus_80_1
5.066666667,0,B.I.plus_82,B.I.plus,82,B,I,post,plus,1,B.I.post.plus_82_1
5.066666667,0,B.I.plus_83,B.I.plus,83,B,I,post,plus,1,B.I.post.plus_83_1
5.066666667,0,B.I.plus_84,B.I.plus,84,B,I,post,plus,1,B.I.post.plus_84_1
5.066666667,0,B.I.plus_85,B.I.plus,85,B,I,post,plus,1,B.I.post.plus_85_1
5.066666667,0,B.I.plus_86,B.I.plus,86,B,I,post,plus,1,B.I.post.plus_86_1
5.066666667,0,B.I.plus_90,B.I.plus,90,B,I,post,plus,1,B.I.post.plus_90_1
5.066666667,0,B.I.plus_91,B.I.plus,91,B,I,post,plus,1,B.I.post.plus_91_1
5.066666667,0,B.I.plus_92,B.I.plus,92,B,I,post,plus,1,B.I.post.plus_92_1
5.066666667,0,B.I.plus_93,B.I.plus,93,B,I,post,plus,1,B.I.post.plus_93_1
5.066666667,0,B.I.plus_94,B.I.plus,94,B,I,post,plus,1,B.I.post.plus_94_1
5.066666667,0,B.I.plus_95,B.I.plus,95,B,I,post,plus,1,B.I.post.plus_95_1
5.066666667,0,B.I.plus_96,B.I.plus,96,B,I,post,plus,1,B.I.post.plus_96_1
5.066666667,0,B.I.plus_97,B.I.plus,97,B,I,post,plus,1,B.I.post.plus_97_1
5.066666667,0,B.I.plus_98,B.I.plus,98,B,I,post,plus,1,B.I.post.plus_98_1
5.066666667,0,B.I.plus_99,B.I.plus,99,B,I,post,plus,1,B.I.post.plus_99_1
5.066666667,0,B.I.plus_102,B.I.plus,102,B,I,post,plus,1,B.I.post.plus_102_1
5.066666667,0,B.I.plus_103,B.I.plus,103,B,I,post,plus,1,B.I.post.plus_103_1
5.066666667,0,B.I.plus_105,B.I.plus,105,B,I,post,plus,1,B.I.post.plus_105_1
5.066666667,0,B.I.plus_106,B.I.plus,106,B,I,post,plus,1,B.I.post.plus_106_1
5.066666667,0,B.I.plus_108,B.I.plus,108,B,I,post,plus,1,B.I.post.plus_108_1
5.066666667,0,B.I.plus_109,B.I.plus,109,B,I,post,plus,1,B.I.post.plus_109_1
5.066666667,0,B.I.plus_112,B.I.plus,112,B,I,post,plus,1,B.I.post.plus_112_1
5.066666667,0,B.I.plus_113,B.I.plus,113,B,I,post,plus,1,B.I.post.plus_113_1
5.066666667,0,B.I.plus_114,B.I.plus,114,B,I,post,plus,1,B.I.post.plus_114_1
5.066666667,0,B.I.plus_118,B.I.plus,118,B,I,post,plus,1,B.I.post.plus_118_1
5.066666667,0,B.I.plus_119,B.I.plus,119,B,I,post,plus,1,B.I.post.plus_119_1
5.066666667,0,B.I.plus_120,B.I.plus,120,B,I,post,plus,1,B.I.post.plus_120_1
5.066666667,0,B.I.plus_121,B.I.plus,121,B,I,post,plus,1,B.I.post.plus_121_1
5.066666667,0,B.I.plus_122,B.I.plus,122,B,I,post,plus,1,B.I.post.plus_122_1
5.066666667,0,B.I.plus_124,B.I.plus,124,B,I,post,plus,1,B.I.post.plus_124_1
5.066666667,0,B.I.plus_126,B.I.plus,126,B,I,post,plus,1,B.I.post.plus_126_1
5.066666667,0,B.I.plus_128,B.I.plus,128,B,I,post,plus,1,B.I.post.plus_128_1
5.066666667,0,B.I.plus_129,B.I.plus,129,B,I,post,plus,1,B.I.post.plus_129_1
5.066666667,0,B.I.plus_130,B.I.plus,130,B,I,post,plus,1,B.I.post.plus_130_1
5.066666667,0,B.I.plus_131,B.I.plus,131,B,I,post,plus,1,B.I.post.plus_131_1
5.066666667,0,B.I.plus_132,B.I.plus,132,B,I,post,plus,1,B.I.post.plus_132_1
5.066666667,0,B.I.plus_133,B.I.plus,133,B,I,post,plus,1,B.I.post.plus_133_1
5.066666667,0,B.I.plus_134,B.I.plus,134,B,I,post,plus,1,B.I.post.plus_134_1
5.066666667,0,B.I.plus_135,B.I.plus,135,B,I,post,plus,1,B.I.post.plus_135_1
5.066666667,0,B.I.plus_136,B.I.plus,136,B,I,post,plus,1,B.I.post.plus_136_1
5.066666667,0,B.I.plus_137,B.I.plus,137,B,I,post,plus,1,B.I.post.plus_137_1
5.066666667,0,B.I.plus_138,B.I.plus,138,B,I,post,plus,1,B.I.post.plus_138_1
5.066666667,0,B.I.plus_139,B.I.plus,139,B,I,post,plus,1,B.I.post.plus_139_1
5.066666667,0,B.I.plus_140,B.I.plus,140,B,I,post,plus,1,B.I.post.plus_140_1
5.066666667,0,B.I.plus_141,B.I.plus,141,B,I,post,plus,1,B.I.post.plus_141_1
5.066666667,0,B.I.plus_143,B.I.plus,143,B,I,post,plus,1,B.I.post.plus_143_1
5.066666667,0,B.I.plus_146,B.I.plus,146,B,I,post,plus,1,B.I.post.plus_146_1
5.066666667,0,B.I.plus_147,B.I.plus,147,B,I,post,plus,1,B.I.post.plus_147_1
5.066666667,0,B.I.plus_148,B.I.plus,148,B,I,post,plus,1,B.I.post.plus_148_1
5.066666667,0,B.I.plus_149,B.I.plus,149,B,I,post,plus,1,B.I.post.plus_149_1
5.066666667,0,B.I.plus_150,B.I.plus,150,B,I,post,plus,1,B.I.post.plus_150_1
5.066666667,0,B.I.plus_151,B.I.plus,151,B,I,post,plus,1,B.I.post.plus_151_1
5.066666667,0,B.I.plus_152,B.I.plus,152,B,I,post,plus,1,B.I.post.plus_152_1
5.066666667,0,B.I.plus_155,B.I.plus,155,B,I,post,plus,1,B.I.post.plus_155_1
5.066666667,0,B.I.plus_156,B.I.plus,156,B,I,post,plus,1,B.I.post.plus_156_1
5.066666667,0,B.I.plus_157,B.I.plus,157,B,I,post,plus,1,B.I.post.plus_157_1
5.066666667,0,B.I.plus_158,B.I.plus,158,B,I,post,plus,1,B.I.post.plus_158_1
5.066666667,0,B.I.plus_159,B.I.plus,159,B,I,post,plus,1,B.I.post.plus_159_1
5.066666667,0,B.I.plus_160,B.I.plus,160,B,I,post,plus,1,B.I.post.plus_160_1
5.066666667,0,B.I.plus_161,B.I.plus,161,B,I,post,plus,1,B.I.post.plus_161_1
5.066666667,0,B.I.plus_162,B.I.plus,162,B,I,post,plus,1,B.I.post.plus_162_1
5.066666667,0,B.I.plus_163,B.I.plus,163,B,I,post,plus,1,B.I.post.plus_163_1
5.066666667,0,B.I.plus_164,B.I.plus,164,B,I,post,plus,1,B.I.post.plus_164_1
6.083333333,0,B.I.plus_9,B.I.plus,9,B,I,post,plus,1,B.I.post.plus_9_1
6.083333333,0,B.I.plus_11,B.I.plus,11,B,I,post,plus,1,B.I.post.plus_11_1
6.083333333,0,B.I.plus_14,B.I.plus,14,B,I,post,plus,1,B.I.post.plus_14_1
6.083333333,0,B.I.plus_17,B.I.plus,17,B,I,post,plus,1,B.I.post.plus_17_1
6.083333333,0,B.I.plus_18,B.I.plus,18,B,I,post,plus,1,B.I.post.plus_18_1
6.083333333,0,B.I.plus_19,B.I.plus,19,B,I,post,plus,1,B.I.post.plus_19_1
6.083333333,0,B.I.plus_22,B.I.plus,22,B,I,post,plus,1,B.I.post.plus_22_1
6.083333333,0,B.I.plus_24,B.I.plus,24,B,I,post,plus,1,B.I.post.plus_24_1
6.083333333,0,B.I.plus_26,B.I.plus,26,B,I,post,plus,1,B.I.post.plus_26_1
6.083333333,0,B.I.plus_27,B.I.plus,27,B,I,post,plus,1,B.I.post.plus_27_1
6.083333333,0,B.I.plus_28,B.I.plus,28,B,I,post,plus,1,B.I.post.plus_28_1
6.083333333,0,B.I.plus_29,B.I.plus,29,B,I,post,plus,1,B.I.post.plus_29_1
6.083333333,0,B.I.plus_30,B.I.plus,30,B,I,post,plus,1,B.I.post.plus_30_1
6.083333333,0,B.I.plus_32,B.I.plus,32,B,I,post,plus,1,B.I.post.plus_32_1
6.083333333,0,B.I.plus_33,B.I.plus,33,B,I,post,plus,1,B.I.post.plus_33_1
6.083333333,0,B.I.plus_36,B.I.plus,36,B,I,post,plus,1,B.I.post.plus_36_1
6.083333333,0,B.I.plus_37,B.I.plus,37,B,I,post,plus,1,B.I.post.plus_37_1
6.083333333,0,B.I.plus_38,B.I.plus,38,B,I,post,plus,1,B.I.post.plus_38_1
6.083333333,0,B.I.plus_40,B.I.plus,40,B,I,post,plus,1,B.I.post.plus_40_1
6.083333333,0,B.I.plus_42,B.I.plus,42,B,I,post,plus,1,B.I.post.plus_42_1
6.083333333,0,B.I.plus_44,B.I.plus,44,B,I,post,plus,1,B.I.post.plus_44_1
6.083333333,0,B.I.plus_45,B.I.plus,45,B,I,post,plus,1,B.I.post.plus_45_1
6.083333333,0,B.I.plus_46,B.I.plus,46,B,I,post,plus,1,B.I.post.plus_46_1
6.083333333,0,B.I.plus_47,B.I.plus,47,B,I,post,plus,1,B.I.post.plus_47_1
6.083333333,0,B.I.plus_48,B.I.plus,48,B,I,post,plus,1,B.I.post.plus_48_1
6.083333333,0,B.I.plus_49,B.I.plus,49,B,I,post,plus,1,B.I.post.plus_49_1
6.083333333,0,B.I.plus_50,B.I.plus,50,B,I,post,plus,1,B.I.post.plus_50_1
6.083333333,0,B.I.plus_52,B.I.plus,52,B,I,post,plus,1,B.I.post.plus_52_1
6.083333333,0,B.I.plus_53,B.I.plus,53,B,I,post,plus,1,B.I.post.plus_53_1
6.083333333,0,B.I.plus_55,B.I.plus,55,B,I,post,plus,1,B.I.post.plus_55_1
6.083333333,0,B.I.plus_56,B.I.plus,56,B,I,post,plus,1,B.I.post.plus_56_1
6.083333333,0,B.I.plus_57,B.I.plus,57,B,I,post,plus,1,B.I.post.plus_57_1
6.083333333,0,B.I.plus_58,B.I.plus,58,B,I,post,plus,1,B.I.post.plus_58_1
6.083333333,0,B.I.plus_60,B.I.plus,60,B,I,post,plus,1,B.I.post.plus_60_1
6.083333333,0,B.I.plus_61,B.I.plus,61,B,I,post,plus,1,B.I.post.plus_61_1
6.083333333,0,B.I.plus_62,B.I.plus,62,B,I,post,plus,1,B.I.post.plus_62_1
6.083333333,0,B.I.plus_63,B.I.plus,63,B,I,post,plus,1,B.I.post.plus_63_1
6.083333333,0,B.I.plus_64,B.I.plus,64,B,I,post,plus,1,B.I.post.plus_64_1
6.083333333,0,B.I.plus_65,B.I.plus,65,B,I,post,plus,1,B.I.post.plus_65_1
6.083333333,0,B.I.plus_66,B.I.plus,66,B,I,post,plus,1,B.I.post.plus_66_1
6.083333333,0,B.I.plus_67,B.I.plus,67,B,I,post,plus,1,B.I.post.plus_67_1
6.083333333,0,B.I.plus_68,B.I.plus,68,B,I,post,plus,1,B.I.post.plus_68_1
6.083333333,0,B.I.plus_69,B.I.plus,69,B,I,post,plus,1,B.I.post.plus_69_1
6.083333333,0,B.I.plus_70,B.I.plus,70,B,I,post,plus,1,B.I.post.plus_70_1
6.083333333,0,B.I.plus_71,B.I.plus,71,B,I,post,plus,1,B.I.post.plus_71_1
6.083333333,0,B.I.plus_72,B.I.plus,72,B,I,post,plus,1,B.I.post.plus_72_1
6.083333333,0,B.I.plus_73,B.I.plus,73,B,I,post,plus,1,B.I.post.plus_73_1
6.083333333,0,B.I.plus_75,B.I.plus,75,B,I,post,plus,1,B.I.post.plus_75_1
6.083333333,0,B.I.plus_77,B.I.plus,77,B,I,post,plus,1,B.I.post.plus_77_1
6.083333333,0,B.I.plus_78,B.I.plus,78,B,I,post,plus,1,B.I.post.plus_78_1
6.083333333,0,B.I.plus_79,B.I.plus,79,B,I,post,plus,1,B.I.post.plus_79_1
6.083333333,0,B.I.plus_80,B.I.plus,80,B,I,post,plus,1,B.I.post.plus_80_1
6.083333333,0,B.I.plus_82,B.I.plus,82,B,I,post,plus,1,B.I.post.plus_82_1
6.083333333,0,B.I.plus_83,B.I.plus,83,B,I,post,plus,1,B.I.post.plus_83_1
6.083333333,0,B.I.plus_84,B.I.plus,84,B,I,post,plus,1,B.I.post.plus_84_1
6.083333333,0,B.I.plus_85,B.I.plus,85,B,I,post,plus,1,B.I.post.plus_85_1
6.083333333,0,B.I.plus_86,B.I.plus,86,B,I,post,plus,1,B.I.post.plus_86_1
6.083333333,0,B.I.plus_90,B.I.plus,90,B,I,post,plus,1,B.I.post.plus_90_1
6.083333333,0,B.I.plus_91,B.I.plus,91,B,I,post,plus,1,B.I.post.plus_91_1
6.083333333,0,B.I.plus_92,B.I.plus,92,B,I,post,plus,1,B.I.post.plus_92_1
6.083333333,0,B.I.plus_93,B.I.plus,93,B,I,post,plus,1,B.I.post.plus_93_1
6.083333333,0,B.I.plus_94,B.I.plus,94,B,I,post,plus,1,B.I.post.plus_94_1
6.083333333,0,B.I.plus_95,B.I.plus,95,B,I,post,plus,1,B.I.post.plus_95_1
6.083333333,0,B.I.plus_96,B.I.plus,96,B,I,post,plus,1,B.I.post.plus_96_1
6.083333333,0,B.I.plus_97,B.I.plus,97,B,I,post,plus,1,B.I.post.plus_97_1
6.083333333,0,B.I.plus_98,B.I.plus,98,B,I,post,plus,1,B.I.post.plus_98_1
6.083333333,0,B.I.plus_99,B.I.plus,99,B,I,post,plus,1,B.I.post.plus_99_1
6.083333333,0,B.I.plus_102,B.I.plus,102,B,I,post,plus,1,B.I.post.plus_102_1
6.083333333,0,B.I.plus_103,B.I.plus,103,B,I,post,plus,1,B.I.post.plus_103_1
6.083333333,0,B.I.plus_105,B.I.plus,105,B,I,post,plus,1,B.I.post.plus_105_1
6.083333333,0,B.I.plus_106,B.I.plus,106,B,I,post,plus,1,B.I.post.plus_106_1
6.083333333,0,B.I.plus_108,B.I.plus,108,B,I,post,plus,1,B.I.post.plus_108_1
6.083333333,0,B.I.plus_109,B.I.plus,109,B,I,post,plus,1,B.I.post.plus_109_1
6.083333333,0,B.I.plus_112,B.I.plus,112,B,I,post,plus,1,B.I.post.plus_112_1
6.083333333,0,B.I.plus_113,B.I.plus,113,B,I,post,plus,1,B.I.post.plus_113_1
6.083333333,0,B.I.plus_114,B.I.plus,114,B,I,post,plus,1,B.I.post.plus_114_1
6.083333333,0,B.I.plus_118,B.I.plus,118,B,I,post,plus,1,B.I.post.plus_118_1
6.083333333,0,B.I.plus_119,B.I.plus,119,B,I,post,plus,1,B.I.post.plus_119_1
6.083333333,0,B.I.plus_120,B.I.plus,120,B,I,post,plus,1,B.I.post.plus_120_1
6.083333333,0,B.I.plus_121,B.I.plus,121,B,I,post,plus,1,B.I.post.plus_121_1
6.083333333,0,B.I.plus_122,B.I.plus,122,B,I,post,plus,1,B.I.post.plus_122_1
6.083333333,0,B.I.plus_124,B.I.plus,124,B,I,post,plus,1,B.I.post.plus_124_1
6.083333333,0,B.I.plus_126,B.I.plus,126,B,I,post,plus,1,B.I.post.plus_126_1
6.083333333,0,B.I.plus_128,B.I.plus,128,B,I,post,plus,1,B.I.post.plus_128_1
6.083333333,0,B.I.plus_129,B.I.plus,129,B,I,post,plus,1,B.I.post.plus_129_1
6.083333333,0,B.I.plus_130,B.I.plus,130,B,I,post,plus,1,B.I.post.plus_130_1
6.083333333,0,B.I.plus_131,B.I.plus,131,B,I,post,plus,1,B.I.post.plus_131_1
6.083333333,0,B.I.plus_132,B.I.plus,132,B,I,post,plus,1,B.I.post.plus_132_1
6.083333333,0,B.I.plus_133,B.I.plus,133,B,I,post,plus,1,B.I.post.plus_133_1
6.083333333,0,B.I.plus_134,B.I.plus,134,B,I,post,plus,1,B.I.post.plus_134_1
6.083333333,0,B.I.plus_135,B.I.plus,135,B,I,post,plus,1,B.I.post.plus_135_1
6.083333333,0,B.I.plus_136,B.I.plus,136,B,I,post,plus,1,B.I.post.plus_136_1
6.083333333,0,B.I.plus_137,B.I.plus,137,B,I,post,plus,1,B.I.post.plus_137_1
6.083333333,0,B.I.plus_138,B.I.plus,138,B,I,post,plus,1,B.I.post.plus_138_1
6.083333333,0,B.I.plus_139,B.I.plus,139,B,I,post,plus,1,B.I.post.plus_139_1
6.083333333,0,B.I.plus_140,B.I.plus,140,B,I,post,plus,1,B.I.post.plus_140_1
6.083333333,0,B.I.plus_141,B.I.plus,141,B,I,post,plus,1,B.I.post.plus_141_1
6.083333333,0,B.I.plus_143,B.I.plus,143,B,I,post,plus,1,B.I.post.plus_143_1
6.083333333,0,B.I.plus_146,B.I.plus,146,B,I,post,plus,1,B.I.post.plus_146_1
6.083333333,0,B.I.plus_147,B.I.plus,147,B,I,post,plus,1,B.I.post.plus_147_1
6.083333333,0,B.I.plus_148,B.I.plus,148,B,I,post,plus,1,B.I.post.plus_148_1
6.083333333,0,B.I.plus_149,B.I.plus,149,B,I,post,plus,1,B.I.post.plus_149_1
6.083333333,0,B.I.plus_150,B.I.plus,150,B,I,post,plus,1,B.I.post.plus_150_1
6.083333333,0,B.I.plus_151,B.I.plus,151,B,I,post,plus,1,B.I.post.plus_151_1
6.083333333,0,B.I.plus_152,B.I.plus,152,B,I,post,plus,1,B.I.post.plus_152_1
6.083333333,0,B.I.plus_155,B.I.plus,155,B,I,post,plus,1,B.I.post.plus_155_1
6.083333333,0,B.I.plus_156,B.I.plus,156,B,I,post,plus,1,B.I.post.plus_156_1
6.083333333,0,B.I.plus_157,B.I.plus,157,B,I,post,plus,1,B.I.post.plus_157_1
6.083333333,0,B.I.plus_158,B.I.plus,158,B,I,post,plus,1,B.I.post.plus_158_1
6.083333333,0,B.I.plus_159,B.I.plus,159,B,I,post,plus,1,B.I.post.plus_159_1
6.083333333,0,B.I.plus_160,B.I.plus,160,B,I,post,plus,1,B.I.post.plus_160_1
6.083333333,0,B.I.plus_161,B.I.plus,161,B,I,post,plus,1,B.I.post.plus_161_1
6.083333333,0,B.I.plus_162,B.I.plus,162,B,I,post,plus,1,B.I.post.plus_162_1
6.083333333,0,B.I.plus_163,B.I.plus,163,B,I,post,plus,1,B.I.post.plus_163_1
6.083333333,0,B.I.plus_164,B.I.plus,164,B,I,post,plus,1,B.I.post.plus_164_1
7.1,0,B.I.plus_9,B.I.plus,9,B,I,post,plus,1,B.I.post.plus_9_1
7.1,0,B.I.plus_11,B.I.plus,11,B,I,post,plus,1,B.I.post.plus_11_1
7.1,0,B.I.plus_14,B.I.plus,14,B,I,post,plus,1,B.I.post.plus_14_1
7.1,0,B.I.plus_17,B.I.plus,17,B,I,post,plus,1,B.I.post.plus_17_1
7.1,0,B.I.plus_18,B.I.plus,18,B,I,post,plus,1,B.I.post.plus_18_1
7.1,0,B.I.plus_19,B.I.plus,19,B,I,post,plus,1,B.I.post.plus_19_1
7.1,0,B.I.plus_22,B.I.plus,22,B,I,post,plus,1,B.I.post.plus_22_1
7.1,0,B.I.plus_24,B.I.plus,24,B,I,post,plus,1,B.I.post.plus_24_1
7.1,0,B.I.plus_26,B.I.plus,26,B,I,post,plus,1,B.I.post.plus_26_1
7.1,0,B.I.plus_27,B.I.plus,27,B,I,post,plus,1,B.I.post.plus_27_1
7.1,0,B.I.plus_28,B.I.plus,28,B,I,post,plus,1,B.I.post.plus_28_1
7.1,0,B.I.plus_29,B.I.plus,29,B,I,post,plus,1,B.I.post.plus_29_1
7.1,0,B.I.plus_30,B.I.plus,30,B,I,post,plus,1,B.I.post.plus_30_1
7.1,0,B.I.plus_32,B.I.plus,32,B,I,post,plus,1,B.I.post.plus_32_1
7.1,0,B.I.plus_33,B.I.plus,33,B,I,post,plus,1,B.I.post.plus_33_1
7.1,0,B.I.plus_36,B.I.plus,36,B,I,post,plus,1,B.I.post.plus_36_1
7.1,0,B.I.plus_37,B.I.plus,37,B,I,post,plus,1,B.I.post.plus_37_1
7.1,0,B.I.plus_38,B.I.plus,38,B,I,post,plus,1,B.I.post.plus_38_1
7.1,0,B.I.plus_40,B.I.plus,40,B,I,post,plus,1,B.I.post.plus_40_1
7.1,0,B.I.plus_42,B.I.plus,42,B,I,post,plus,1,B.I.post.plus_42_1
7.1,0,B.I.plus_44,B.I.plus,44,B,I,post,plus,1,B.I.post.plus_44_1
7.1,0,B.I.plus_45,B.I.plus,45,B,I,post,plus,1,B.I.post.plus_45_1
7.1,0,B.I.plus_46,B.I.plus,46,B,I,post,plus,1,B.I.post.plus_46_1
7.1,0,B.I.plus_47,B.I.plus,47,B,I,post,plus,1,B.I.post.plus_47_1
7.1,0,B.I.plus_48,B.I.plus,48,B,I,post,plus,1,B.I.post.plus_48_1
7.1,0,B.I.plus_49,B.I.plus,49,B,I,post,plus,1,B.I.post.plus_49_1
7.1,0,B.I.plus_50,B.I.plus,50,B,I,post,plus,1,B.I.post.plus_50_1
7.1,0,B.I.plus_52,B.I.plus,52,B,I,post,plus,1,B.I.post.plus_52_1
7.1,0,B.I.plus_53,B.I.plus,53,B,I,post,plus,1,B.I.post.plus_53_1
7.1,0,B.I.plus_55,B.I.plus,55,B,I,post,plus,1,B.I.post.plus_55_1
7.1,0,B.I.plus_56,B.I.plus,56,B,I,post,plus,1,B.I.post.plus_56_1
7.1,0,B.I.plus_57,B.I.plus,57,B,I,post,plus,1,B.I.post.plus_57_1
7.1,0,B.I.plus_58,B.I.plus,58,B,I,post,plus,1,B.I.post.plus_58_1
7.1,0,B.I.plus_60,B.I.plus,60,B,I,post,plus,1,B.I.post.plus_60_1
7.1,0,B.I.plus_61,B.I.plus,61,B,I,post,plus,1,B.I.post.plus_61_1
7.1,0,B.I.plus_62,B.I.plus,62,B,I,post,plus,1,B.I.post.plus_62_1
7.1,0,B.I.plus_63,B.I.plus,63,B,I,post,plus,1,B.I.post.plus_63_1
7.1,0,B.I.plus_64,B.I.plus,64,B,I,post,plus,1,B.I.post.plus_64_1
7.1,0,B.I.plus_65,B.I.plus,65,B,I,post,plus,1,B.I.post.plus_65_1
7.1,0,B.I.plus_66,B.I.plus,66,B,I,post,plus,1,B.I.post.plus_66_1
7.1,0,B.I.plus_67,B.I.plus,67,B,I,post,plus,1,B.I.post.plus_67_1
7.1,0,B.I.plus_68,B.I.plus,68,B,I,post,plus,1,B.I.post.plus_68_1
7.1,0,B.I.plus_69,B.I.plus,69,B,I,post,plus,1,B.I.post.plus_69_1
7.1,0,B.I.plus_70,B.I.plus,70,B,I,post,plus,1,B.I.post.plus_70_1
7.1,0,B.I.plus_71,B.I.plus,71,B,I,post,plus,1,B.I.post.plus_71_1
7.1,0,B.I.plus_72,B.I.plus,72,B,I,post,plus,1,B.I.post.plus_72_1
7.1,0,B.I.plus_73,B.I.plus,73,B,I,post,plus,1,B.I.post.plus_73_1
7.1,0,B.I.plus_75,B.I.plus,75,B,I,post,plus,1,B.I.post.plus_75_1
7.1,0,B.I.plus_77,B.I.plus,77,B,I,post,plus,1,B.I.post.plus_77_1
7.1,0,B.I.plus_78,B.I.plus,78,B,I,post,plus,1,B.I.post.plus_78_1
7.1,0,B.I.plus_79,B.I.plus,79,B,I,post,plus,1,B.I.post.plus_79_1
7.1,0,B.I.plus_80,B.I.plus,80,B,I,post,plus,1,B.I.post.plus_80_1
7.1,0,B.I.plus_82,B.I.plus,82,B,I,post,plus,1,B.I.post.plus_82_1
7.1,0,B.I.plus_83,B.I.plus,83,B,I,post,plus,1,B.I.post.plus_83_1
7.1,0,B.I.plus_84,B.I.plus,84,B,I,post,plus,1,B.I.post.plus_84_1
